Ano;Trimestre;Precio en dolares corrientes;Tipo de cambio;IPC;Precio en soles corrientes;Precio en soles constantes de 2009;Distrito;Superficie ;Numero de habitaciones;Numero de banos;Numero de garajes;Piso de ubicacion;Vista al exterior;Anos de antiguedad
2024;2;145 000;3.74;163.71;542 724;331 517;San Isidro;45;1;1;1;0;1;1
2024;2;265 000;3.74;163.71;991 875;605 876;San Isidro;130;3;2;1;0;1;9
2024;2;270 000;3.74;163.71;1010 589;617 308;San Isidro;134;3;2;2;0;1;49
2024;2;250 000;3.74;163.71;935 731;571 581;San Isidro;140;3;1;1;0;1;25
2024;2;285 000;3.74;163.71;1066 733;651 603;San Isidro;124;2;2;1;0;1;24
2024;2;370 000;3.74;163.71;1384 881;845 940;San Isidro;140;3;1;1;0;1;15
2024;2;125 000;3.74;163.71;467 865;285 791;San Isidro;77;2;1;0;0;1;30
2024;2;115 000;3.74;163.71;430 436;262 927;San Isidro;70;1;1;0;0;1;15
2024;2;249 000;3.74;163.71;931 988;569 295;San Isidro;125;3;3;1;0;1;17
2024;2;114 695;3.74;163.71;429 295;262 230;San Isidro;46;1;1;0;0;1;0
2024;2;400 000;3.74;163.71;1497 169;914 530;San Isidro;130;2;1;2;0;1;2
2024;2;430 000;3.74;163.71;1609 457;983 120;San Isidro;130;2;4;2;0;1;10
2024;2;297 460;3.74;163.71;1113 370;680 090;San Isidro;95;3;1;1;0;1;0
2024;2;115 000;3.74;163.71;430 436;262 927;San Isidro;45;1;1;0;0;1;6
2024;2;192 000;3.74;163.71;718 641;438 975;San Isidro;124;3;2;1;0;1;60
2024;2;318 000;3.74;163.71;1190 249;727 052;San Isidro;94;1;1;2;0;1;0
2024;2;379 000;3.74;163.71;1418 568;866 517;San Isidro;134;2;1;2;0;1;0
2024;2;229 000;3.74;163.71;857 129;523 569;San Isidro;122;3;1;1;0;1;26
2024;2;220 000;3.74;163.71;823 443;502 992;San Isidro;113;3;1;2;0;1;12
2024;2;131 857;3.74;163.71;493 531;301 468;San Isidro;45;1;1;1;0;1;0
2024;2;280 000;3.74;163.71;1048 018;640 171;San Isidro;115;4;2;1;0;1;48
2024;2;250 000;3.74;163.71;935 731;571 581;San Isidro;110;3;1;2;0;1;6
2024;2;140 000;3.74;163.71;524 009;320 086;San Isidro;50;1;1;0;0;1;3
2024;2;169 900;3.74;163.71;635 923;388 447;San Isidro;63;2;2;1;0;1;2
2024;2;370 000;3.74;163.71;1384 881;845 940;San Isidro;133;3;1;2;0;1;3
2024;2;315 000;3.74;163.71;1179 021;720 193;San Isidro;108;2;1;2;0;1;2
2024;2;181 952;3.74;163.71;681 034;416 002;San Isidro;69;2;2;1;0;1;1
2024;2;200 000;3.74;163.71;748 585;457 265;San Isidro;135;3;2;1;0;1;44
2024;2;225 999;3.74;163.71;845 897;516 707;San Isidro;80;2;2;1;0;1;1
2024;2;195 000;3.74;163.71;729 870;445 833;San Isidro;83;2;2;1;0;1;0
2024;2;263 500;3.74;163.71;986 260;602 447;San Isidro;138;3;1;2;0;1;13
2024;2;88 000;3.74;163.71;329 377;201 197;San Miguel;60;1;1;1;0;1;9
2024;2;95 000;3.74;163.71;355 578;217 201;San Miguel;76;3;2;0;0;1;0
2024;2;133 000;3.74;163.71;497 809;304 081;San Miguel;76;2;2;0;0;1;0
2024;2;103 000;3.74;163.71;385 521;235 492;San Miguel;120;4;2;0;0;1;30
2024;2;139 972;3.74;163.71;523 904;320 021;San Miguel;76;3;2;1;0;1;0
2024;2;100 000;3.74;163.71;374 292;228 633;San Miguel;92;3;1;2;0;1;22
2024;2;145 000;3.74;163.71;542 724;331 517;San Miguel;83;4;2;1;0;1;20
2024;2;115 000;3.74;163.71;430 436;262 927;San Miguel;65;3;3;0;0;1;21
2024;2;107 671;3.74;163.71;403 003;246 170;San Miguel;109;2;2;2;0;1;6
2024;2;121 000;3.74;163.71;452 894;276 645;San Miguel;75;3;2;1;0;1;0
2024;2;130 000;3.74;163.71;486 580;297 222;San Miguel;72;3;2;1;0;1;1
2024;2;99 000;3.74;163.71;370 549;226 346;San Miguel;81;2;2;0;0;1;0
2024;2;116 900;3.74;163.71;437 548;267 271;San Miguel;82;2;2;0;0;1;0
2024;2;116 200;3.74;163.71;434 928;265 671;San Miguel;58;2;2;1;0;1;2
2024;2;100 000;3.74;163.71;374 292;228 633;San Miguel;60;1;1;1;0;1;0
2024;2;85 000;3.74;163.71;318 148;194 338;San Miguel;70;3;2;1;0;1;8
2024;2;125 000;3.74;163.71;467 865;285 791;San Miguel;68;3;2;0;0;1;9
2024;2;130 000;3.74;163.71;486 580;297 222;San Miguel;110;3;1;0;0;1;15
2024;2;121 000;3.74;163.71;452 894;276 645;San Miguel;103;4;2;1;0;1;33
2024;2;83 000;3.74;163.71;310 663;189 765;San Miguel;84;3;1;0;0;1;39
2024;2;120 000;3.74;163.71;449 151;274 359;San Miguel;90;3;2;1;0;1;30
2024;2;105 000;3.74;163.71;393 007;240 064;San Miguel;90;2;2;0;0;1;10
2024;2;136 000;3.74;163.71;509 037;310 940;San Miguel;73;3;2;1;0;1;9
2024;2;129 000;3.74;163.71;482 837;294 936;San Miguel;78;2;2;2;0;1;13
2024;2;109 824;3.74;163.71;411 063;251 094;San Miguel;68;3;2;0;0;1;0
2024;2;118 279;3.74;163.71;442 709;270 424;San Miguel;78;3;2;1;0;1;2
2024;2;100 000;3.74;163.71;374 292;228 633;San Miguel;80;3;2;0;0;1;16
2024;2;138 000;3.74;163.71;516 523;315 513;San Miguel;77;3;2;2;0;1;7
2024;2;115 000;3.74;163.71;430 436;262 927;San Miguel;70;3;2;1;0;1;8
2024;2;145 000;3.74;163.71;542 724;331 517;San Miguel;115;3;1;0;0;1;16
2024;2;141 000;3.74;163.71;527 752;322 372;San Miguel;80;2;1;1;0;1;1
2024;2;112 000;3.74;163.71;419 207;256 068;San Miguel;97;3;3;0;0;1;9
2024;2;52 000;3.74;163.71;194 632;118 889;San Miguel;89;2;1;0;0;1;30
2024;2;99 790;3.74;163.71;373 507;228 153;San Miguel;53;2;2;0;0;1;0
2024;2;115 000;3.74;163.71;430 436;262 927;San Miguel;63;2;2;0;0;1;4
2024;2;96 000;3.74;163.71;359 321;219 487;San Miguel;78;3;2;0;0;1;19
2024;2;128 000;3.74;163.71;479 094;292 650;San Miguel;83;3;2;0;0;1;8
2024;2;97 000;3.74;163.71;363 063;221 774;San Miguel;78;3;2;1;0;1;20
2024;2;130 000;3.74;163.71;486 580;297 222;San Miguel;64;2;2;1;0;1;8
2024;2;85 000;3.74;163.71;318 148;194 338;San Miguel;60;2;1;1;0;1;8
2024;2;129 000;3.74;163.71;482 837;294 936;San Miguel;109;3;2;0;0;1;27
2024;2;78 000;3.74;163.71;291 948;178 333;San Miguel;85;3;2;0;0;1;25
2024;2;115 000;3.74;163.71;430 436;262 927;San Miguel;83;3;2;1;0;1;12
2024;2;176 756;3.74;163.71;661 584;404 122;San Miguel;75;3;2;0;0;1;0
2024;2;85 000;3.74;163.71;318 148;194 338;San Miguel;71;3;2;0;0;1;33
2024;2;110 185;3.74;163.71;412 414;251 919;San Miguel;54;2;2;1;0;1;0
2024;2;125 000;3.74;163.71;467 865;285 791;San Miguel;78;3;2;1;0;1;3
2024;2;154 000;3.74;163.71;576 410;352 094;San Miguel;100;2;2;1;0;1;15
2024;2;87 500;3.74;163.71;327 506;200 053;San Miguel;56;2;1;0;0;1;23
2024;2;75 000;3.74;163.71;280 719;171 474;San Miguel;77;3;2;0;0;1;18
2024;2;111 000;3.74;163.71;415 464;253 782;San Miguel;97;3;2;0;0;1;9
2024;2;105 000;3.74;163.71;393 007;240 064;San Miguel;103;3;2;0;0;1;13
2024;2;94 900;3.74;163.71;355 203;216 972;San Miguel;70;3;1;0;0;1;25
2024;2;148 000;3.74;163.71;553 953;338 376;San Miguel;87;3;2;0;0;1;1
2024;2;82 000;3.74;163.71;306 920;187 479;San Miguel;56;2;1;1;0;1;8
2024;2;67 000;3.74;163.71;250 776;153 184;San Miguel;46;3;1;0;0;1;0
2024;2;104 000;3.74;163.71;389 264;237 778;San Miguel;85;2;2;0;0;1;27
2024;2;105 000;3.74;163.71;393 007;240 064;San Miguel;76;2;2;1;0;1;23
2024;2;143 000;3.74;163.71;535 238;326 945;San Miguel;67;2;2;1;0;1;1
2024;2;130 000;3.74;163.71;486 580;297 222;San Miguel;104;3;2;0;0;1;27
2024;2;86 650;3.74;163.71;324 324;198 110;San Miguel;66;2;2;0;0;1;2
2024;2;80 000;3.74;163.71;299 434;182 906;San Miguel;73;3;1;0;0;1;40
2024;2;157 468;3.74;163.71;589 392;360 024;San Miguel;87;3;2;1;0;1;1
2024;2;90 000;3.74;163.71;336 863;205 769;San Miguel;62;2;2;1;0;1;11
2024;2;118 438;3.74;163.71;443 303;270 787;San Miguel;72;3;2;1;0;1;0
2024;2;155 000;3.74;163.71;580 153;354 380;San Miguel;108;3;2;0;0;1;4
2024;2;85 000;3.74;163.71;318 148;194 338;San Miguel;98;2;1;0;0;1;45
2024;2;67 294;3.74;163.71;251 877;153 856;San Miguel;64;3;2;0;0;1;7
2024;2;102 200;3.74;163.71;382 527;233 662;San Miguel;59;2;2;0;0;1;0
2024;2;143 000;3.74;163.71;535 238;326 945;San Miguel;127;4;3;0;0;1;10
2024;2;96 000;3.74;163.71;359 321;219 487;San Miguel;79;3;2;0;0;1;19
2024;2;92 058;3.74;163.71;344 568;210 476;San Miguel;67;3;2;0;0;1;0
2024;2;138 357;3.74;163.71;517 859;316 329;San Miguel;64;2;2;1;0;1;0
2024;2;85 000;3.74;163.71;318 148;194 338;San Miguel;54;1;2;0;0;1;0
2024;2;116 000;3.74;163.71;434 179;265 214;San Miguel;66;2;2;1;0;1;6
2024;2;140 000;3.74;163.71;524 009;320 086;San Miguel;124;3;3;0;0;1;0
2024;2;92 000;3.74;163.71;344 349;210 342;San Miguel;75;3;2;1;0;1;5
2024;2;165 000;3.74;163.71;617 582;377 244;San Miguel;95;3;2;1;0;1;9
2024;2;82 000;3.74;163.71;306 920;187 479;San Miguel;76;3;2;0;0;1;28
2024;2;129 539;3.74;163.71;484 854;296 168;San Miguel;78;3;2;0;0;1;4
2024;2;83 000;3.74;163.71;310 663;189 765;San Miguel;66;2;2;0;0;1;19
2024;2;98 649;3.74;163.71;369 236;225 544;San Miguel;54;2;2;0;0;1;0
2024;2;98 000;3.74;163.71;366 806;224 060;San Miguel;68;3;2;0;0;1;12
2024;2;118 800;3.74;163.71;444 659;271 615;San Miguel;108;3;3;0;0;1;27
2024;2;120 000;3.74;163.71;449 151;274 359;San Miguel;85;3;2;0;0;1;10
2024;2;112 000;3.74;163.71;419 207;256 068;San Miguel;90;3;2;1;0;1;0
2024;2;153 129;3.74;163.71;573 151;350 103;San Miguel;83;4;2;0;0;1;0
2024;2;120 000;3.74;163.71;449 151;274 359;San Miguel;83;3;2;1;0;1;13
2024;2;110 810;3.74;163.71;414 753;253 348;San Miguel;69;3;2;1;0;1;10
2024;2;100 000;3.74;163.71;374 292;228 633;San Miguel;74;3;2;0;0;1;9
2024;2;135 000;3.74;163.71;505 295;308 654;San Miguel;76;3;2;1;0;1;8
2024;2;115 000;3.74;163.71;430 436;262 927;San Miguel;64;2;2;1;0;1;5
2024;2;95 000;3.74;163.71;355 578;217 201;San Miguel;65;2;2;0;0;1;14
2024;2;80 000;3.74;163.71;299 434;182 906;San Miguel;63;3;2;1;0;1;11
2024;2;155 000;3.74;163.71;580 153;354 380;San Miguel;85;3;2;1;0;1;6
2024;2;140 000;3.74;163.71;524 009;320 086;San Miguel;101;3;3;0;0;1;13
2024;2;79 407;3.74;163.71;297 215;181 551;San Miguel;66;2;2;0;0;1;2
2024;2;118 000;3.74;163.71;441 665;269 786;San Miguel;87;3;2;0;0;1;10
2024;2;85 000;3.74;163.71;318 148;194 338;San Miguel;73;3;2;1;0;1;8
2024;2;110 000;3.74;163.71;411 721;251 496;San Miguel;58;2;2;1;0;1;7
2024;2;125 000;3.74;163.71;467 865;285 791;San Miguel;84;3;1;1;0;1;56
2024;2;140 000;3.74;163.71;524 009;320 086;San Miguel;74;2;2;1;0;1;0
2024;2;79 407;3.74;163.71;297 215;181 551;San Miguel;65;2;2;0;0;1;2
2024;2;179 000;3.74;163.71;669 983;409 252;San Miguel;117;5;3;0;0;1;0
2024;2;85 000;3.74;163.71;318 148;194 338;San Miguel;80;3;2;0;0;1;0
2024;2;109 333;3.74;163.71;409 225;249 971;San Miguel;62;2;2;1;0;1;0
2024;2;185 000;3.74;163.71;692 441;422 970;San Miguel;120;3;3;1;0;1;10
2024;2;115 000;3.74;163.71;430 436;262 927;San Miguel;75;3;2;0;0;1;8
2024;2;94 400;3.74;163.71;353 332;215 829;San Miguel;49;2;1;0;0;1;0
2024;2;190 000;3.74;163.71;711 155;434 402;San Miguel;108;3;2;1;0;1;0
2024;2;118 000;3.74;163.71;441 665;269 786;San Miguel;100;3;3;0;0;1;12
2024;2;128 000;3.74;163.71;479 094;292 650;San Miguel;75;2;2;0;0;1;0
2024;2;94 666;3.74;163.71;354 328;216 437;San Miguel;71;3;2;0;0;1;0
2024;2;116 000;3.74;163.71;434 179;265 214;San Miguel;65;2;2;0;0;1;0
2024;2;160 000;3.74;163.71;598 868;365 812;San Miguel;106;3;2;1;0;1;44
2024;2;130 000;3.74;163.71;486 580;297 222;San Miguel;82;3;1;1;0;1;24
2024;2;93 066;3.74;163.71;348 339;212 779;San Miguel;67;3;2;1;0;1;0
2024;2;126 400;3.74;163.71;473 105;288 992;San Miguel;67;3;2;0;0;1;0
2024;2;154 500;3.74;163.71;578 282;353 237;San Miguel;123;3;4;1;0;1;0
2024;2;110 000;3.74;163.71;411 721;251 496;San Miguel;71;1;2;0;0;1;15
2024;2;120 000;3.74;163.71;449 151;274 359;San Miguel;95;3;1;0;0;1;30
2024;2;210 000;3.74;163.71;786 014;480 128;San Miguel;94;3;2;1;0;1;13
2024;2;125 066;3.74;163.71;468 112;285 942;San Miguel;84;3;2;0;0;1;0
2024;2;85 000;3.74;163.71;318 148;194 338;San Miguel;60;2;1;0;0;1;8
2024;2;106 400;3.74;163.71;398 247;243 265;San Miguel;63;3;2;0;0;1;0
2024;2;97 333;3.74;163.71;364 310;222 535;San Miguel;57;2;2;0;0;1;0
2024;2;117 066;3.74;163.71;438 169;267 651;San Miguel;72;3;2;0;0;1;0
2024;2;177 066;3.74;163.71;662 744;404 831;San Miguel;87;3;2;1;0;1;0
2024;2;105 000;3.74;163.71;393 007;240 064;San Miguel;89;3;2;0;0;1;18
2024;2;80 392;3.74;163.71;300 900;183 802;San Miguel;54;2;2;1;0;1;20
2024;2;129 334;3.74;163.71;484 087;295 700;San Miguel;78;2;2;1;0;1;0
2024;2;110 000;3.74;163.71;411 721;251 496;San Miguel;67;3;2;1;0;1;14
2024;2;78 900;3.74;163.71;295 317;180 391;San Miguel;76;3;2;0;0;1;10
2024;2;120 000;3.74;163.71;449 151;274 359;San Miguel;92;3;2;1;0;1;21
2024;2;148 000;3.74;163.71;553 953;338 376;San Miguel;112;3;2;0;0;1;4
2024;2;144 175;3.74;163.71;539 636;329 631;San Miguel;62;2;2;1;0;1;0
2024;2;100 000;3.74;163.71;374 292;228 633;San Miguel;60;2;2;1;0;1;3
2024;2;115 000;3.74;163.71;430 436;262 927;San Miguel;65;2;2;0;0;1;35
2024;2;145 000;3.74;163.71;542 724;331 517;San Miguel;81;3;2;0;0;1;24
2024;2;95 000;3.74;163.71;355 578;217 201;San Miguel;75;3;2;0;0;1;10
2024;2;154 500;3.74;163.71;578 282;353 237;San Miguel;128;3;4;1;0;1;0
2024;2;121 600;3.74;163.71;455 139;278 017;San Miguel;76;2;2;0;0;1;1
2024;2;100 000;3.74;163.71;374 292;228 633;San Miguel;80;3;2;1;0;1;4
2024;2;120 000;3.74;163.71;449 151;274 359;San Miguel;69;3;2;0;0;1;6
2024;2;96 000;3.74;163.71;359 321;219 487;San Miguel;61;3;2;0;0;1;2
2024;2;75 000;3.74;163.71;280 719;171 474;San Miguel;63;3;2;0;0;1;9
2024;2;105 000;3.74;163.71;393 007;240 064;San Miguel;101;2;1;0;0;1;36
2024;2;99 000;3.74;163.71;370 549;226 346;San Miguel;71;3;2;1;0;1;13
2024;2;147 000;3.74;163.71;550 210;336 090;San Miguel;115;3;1;0;0;1;16
2024;2;115 000;3.74;163.71;430 436;262 927;San Miguel;69;2;2;0;0;1;5
2024;2;115 731;3.74;163.71;433 172;264 599;San Miguel;82;2;2;0;0;1;0
2024;2;138 000;3.74;163.71;516 523;315 513;San Miguel;100;3;2;0;0;1;40
2024;2;140 000;3.74;163.71;524 009;320 086;San Miguel;94;3;2;1;0;1;10
2024;2;93 000;3.74;163.71;348 092;212 628;San Miguel;66;2;2;0;0;1;6
2024;2;122 000;3.74;163.71;456 637;278 932;San Miguel;105;2;3;1;0;1;6
2024;2;125 947;3.74;163.71;471 410;287 956;San Miguel;78;3;2;1;0;1;4
2024;2;111 111;3.74;163.71;415 880;254 036;San Miguel;84;3;2;1;0;1;12
2024;2;190 000;3.74;163.71;711 155;434 402;San Miguel;108;3;2;0;0;1;0
2024;2;125 000;3.74;163.71;467 865;285 791;San Miguel;95;3;3;0;0;1;0
2024;2;112 000;3.74;163.71;419 207;256 068;San Miguel;76;3;2;1;0;1;7
2024;2;129 000;3.74;163.71;482 837;294 936;San Miguel;106;3;2;0;0;1;15
2024;2;158 000;3.74;163.71;591 382;361 239;San Miguel;136;4;3;1;0;1;13
2024;2;94 666;3.74;163.71;354 328;216 437;San Miguel;71;3;2;0;0;1;0
2024;2;180 000;3.74;163.71;673 726;411 539;San Miguel;113;3;3;1;0;1;35
2024;2;115 000;3.74;163.71;430 436;262 927;San Miguel;80;3;2;1;0;1;4
2024;2;158 000;3.74;163.71;591 382;361 239;San Miguel;81;3;2;0;0;1;2
2024;2;75 000;3.74;163.71;280 719;171 474;San Miguel;58;2;1;0;0;1;6
2024;2;145 000;3.74;163.71;542 724;331 517;San Miguel;87;3;3;1;0;1;12
2024;2;100 800;3.74;163.71;377 287;230 462;San Miguel;70;3;2;0;0;1;3
2024;2;78 000;3.74;163.71;291 948;178 333;San Miguel;65;2;1;0;0;1;30
2024;2;137 738;3.74;163.71;515 542;314 914;San Miguel;87;3;2;1;0;1;0
2024;2;90 270;3.74;163.71;337 874;206 387;San Miguel;57;2;2;0;0;1;0
2024;2;130 000;3.74;163.71;486 580;297 222;San Miguel;78;2;2;1;0;1;5
2024;2;120 000;3.74;163.71;449 151;274 359;San Miguel;86;3;2;0;0;1;9
2024;2;90 000;3.74;163.71;336 863;205 769;San Miguel;74;3;2;1;0;1;7
2024;2;132 000;3.74;163.71;494 066;301 795;San Miguel;72;3;2;1;0;1;0
2024;2;147 849;3.74;163.71;553 387;338 031;San Miguel;80;3;2;0;0;1;0
2024;2;80 000;3.74;163.71;299 434;182 906;San Miguel;63;2;1;0;0;1;36
2024;2;110 000;3.74;163.71;411 721;251 496;San Miguel;73;3;1;0;0;1;39
2024;2;85 000;3.74;163.71;318 148;194 338;San Miguel;53;2;2;0;0;1;9
2024;2;94 000;3.74;163.71;351 835;214 915;San Miguel;83;3;2;0;0;1;25
2024;2;95 000;3.74;163.71;355 578;217 201;San Miguel;64;3;2;1;0;1;8
2024;2;105 581;3.74;163.71;395 182;241 393;San Miguel;52;2;2;0;0;1;0
2024;2;100 000;3.74;163.71;374 292;228 633;San Miguel;75;3;2;1;0;1;15
2024;2;130 000;3.74;163.71;486 580;297 222;San Miguel;79;2;2;0;0;1;9
2024;2;133 000;3.74;163.71;497 809;304 081;San Miguel;114;3;1;0;0;1;28
2024;2;90 400;3.74;163.71;338 360;206 684;San Miguel;53;2;2;0;0;1;1
2024;2;124 000;3.74;163.71;464 122;283 504;San Miguel;84;3;3;1;0;1;12
2024;2;108 424;3.74;163.71;405 822;247 892;San Miguel;54;2;2;0;0;1;1
2024;2;115 000;3.74;163.71;430 436;262 927;San Miguel;82;3;2;0;0;1;3
2024;2;112 500;3.74;163.71;421 079;257 212;San Miguel;78;3;2;0;0;1;1
2024;2;95 000;3.74;163.71;355 578;217 201;San Miguel;82;3;2;1;0;1;10
2024;2;170 000;3.74;163.71;636 297;388 675;San Miguel;69;3;2;1;0;1;5
2024;2;118 000;3.74;163.71;441 665;269 786;San Miguel;58;2;2;1;0;1;7
2024;2;115 000;3.74;163.71;430 436;262 927;San Miguel;70;2;2;0;0;1;0
2024;2;85 000;3.74;163.71;318 148;194 338;San Miguel;67;2;1;0;0;1;10
2024;2;128 000;3.74;163.71;479 094;292 650;San Miguel;90;3;2;0;0;1;4
2024;2;85 000;3.74;163.71;318 148;194 338;San Miguel;60;2;2;1;0;1;8
2024;2;130 000;3.74;163.71;486 580;297 222;San Miguel;88;3;2;1;0;1;10
2024;2;110 000;3.74;163.71;411 721;251 496;San Miguel;78;3;2;1;0;1;4
2024;2;104 000;3.74;163.71;389 264;237 778;San Miguel;83;3;2;0;0;1;11
2024;2;105 000;3.74;163.71;393 007;240 064;San Miguel;83;3;2;0;0;1;17
2024;2;100 833;3.74;163.71;377 410;230 537;San Miguel;69;3;2;0;0;1;5
2024;2;133 986;3.74;163.71;501 500;306 336;San Miguel;85;3;2;1;0;1;10
2024;2;90 000;3.74;163.71;336 863;205 769;San Miguel;75;2;2;0;0;1;10
2024;2;110 000;3.74;163.71;411 721;251 496;San Miguel;80;2;2;0;0;1;12
2024;2;126 000;3.74;163.71;471 608;288 077;San Miguel;89;4;2;0;0;1;47
2024;2;127 000;3.74;163.71;475 351;290 363;San Miguel;104;2;2;0;0;1;0
2024;2;110 000;3.74;163.71;411 721;251 496;San Miguel;80;3;2;1;0;1;12
2024;2;150 000;3.74;163.71;561 438;342 949;San Miguel;77;3;2;0;0;1;4
2024;2;95 000;3.74;163.71;355 578;217 201;San Miguel;80;3;2;0;0;1;7
2024;2;130 000;3.74;163.71;486 580;297 222;San Miguel;87;3;1;0;0;1;30
2024;2;99 999;3.74;163.71;374 289;228 630;San Miguel;70;3;2;0;0;1;8
2024;2;73 000;3.74;163.71;273 233;166 902;San Miguel;63;3;2;0;0;1;12
2024;2;129 530;3.74;163.71;484 820;296 147;San Miguel;70;3;2;0;0;1;0
2024;2;162 000;3.74;163.71;606 353;370 385;San Miguel;102;3;2;1;0;1;20
2024;2;165 000;3.74;163.71;617 582;377 244;San Miguel;70;2;1;0;0;1;57
2024;2;93 000;3.74;163.71;348 092;212 628;San Miguel;69;2;2;0;0;1;30
2024;2;106 921;3.74;163.71;400 197;244 456;San Miguel;71;2;2;0;0;1;8
2024;2;131 000;3.74;163.71;490 323;299 509;San Miguel;80;3;2;1;0;1;0
2024;2;118 000;3.74;163.71;441 665;269 786;San Miguel;70;2;2;0;0;1;9
2024;2;90 000;3.74;163.71;336 863;205 769;San Miguel;76;2;2;1;0;1;23
2024;2;90 000;3.74;163.71;336 863;205 769;San Miguel;62;2;2;0;0;1;5
2024;2;93 000;3.74;163.71;348 092;212 628;San Miguel;69;2;2;0;0;1;15
2024;2;105 000;3.74;163.71;393 007;240 064;San Miguel;101;5;2;0;0;1;10
2024;2;125 000;3.74;163.71;467 865;285 791;San Miguel;87;3;2;0;0;1;7
2024;2;110 000;3.74;163.71;411 721;251 496;San Miguel;70;3;2;1;0;1;5
2024;2;155 000;3.74;163.71;580 153;354 380;San Miguel;100;3;2;2;0;1;0
2024;2;105 000;3.74;163.71;393 007;240 064;San Miguel;70;3;1;1;0;1;17
2024;2;125 000;3.74;163.71;467 865;285 791;San Miguel;63;2;2;0;0;1;3
2024;2;95 000;3.74;163.71;355 578;217 201;San Miguel;66;2;2;1;0;1;6
2024;2;120 000;3.74;163.71;449 151;274 359;San Miguel;68;3;2;1;0;1;3
2024;2;123 000;3.74;163.71;460 379;281 218;San Miguel;85;3;2;0;0;1;19
2024;2;80 500;3.74;163.71;301 305;184 049;San Miguel;61;2;2;1;0;1;5
2024;2;108 000;3.74;163.71;404 236;246 923;San Miguel;72;2;1;1;0;1;25
2024;2;95 000;3.74;163.71;355 578;217 201;San Miguel;72;3;2;1;0;1;18
2024;2;121 025;3.74;163.71;452 987;276 703;San Miguel;72;3;2;0;0;1;0
2024;2;115 000;3.74;163.71;430 436;262 927;San Miguel;83;3;2;1;0;1;15
2024;2;90 000;3.74;163.71;336 863;205 769;San Miguel;62;2;2;1;0;1;11
2024;2;90 000;3.74;163.71;336 863;205 769;San Miguel;68;3;2;1;0;1;0
2024;2;100 000;3.74;163.71;374 292;228 633;San Miguel;71;2;2;0;0;1;4
2024;2;85 000;3.74;163.71;318 148;194 338;San Miguel;94;2;2;0;0;1;22
2024;2;120 000;3.74;163.71;449 151;274 359;San Miguel;78;3;2;0;0;1;8
2024;2;145 000;3.74;163.71;542 724;331 517;San Miguel;119;3;2;1;0;1;25
2024;2;130 000;3.74;163.71;486 580;297 222;San Miguel;87;3;3;1;0;1;12
2024;2;95 000;3.74;163.71;355 578;217 201;San Miguel;60;2;2;1;0;1;3
2024;2;125 000;3.74;163.71;467 865;285 791;San Miguel;80;3;3;1;0;1;17
2024;2;151 770;3.74;163.71;568 063;346 996;San Miguel;101;3;3;0;0;1;0
2024;2;119 000;3.74;163.71;445 408;272 073;San Miguel;100;4;3;1;0;1;16
2024;2;131 000;3.74;163.71;490 323;299 509;San Miguel;80;3;2;1;0;1;0
2024;2;76 000;3.74;163.71;284 462;173 761;San Miguel;63;3;2;0;0;1;8
2024;2;110 000;3.74;163.71;411 721;251 496;San Miguel;84;3;2;0;0;1;18
2024;2;149 000;3.74;163.71;557 695;340 663;San Miguel;140;3;1;1;0;1;45
2024;2;77 000;3.74;163.71;288 205;176 047;San Miguel;46;1;1;1;0;1;7
2024;2;83 000;3.74;163.71;310 663;189 765;San Miguel;75;3;2;0;0;1;9
2024;2;145 000;3.74;163.71;542 724;331 517;San Miguel;106;3;2;0;0;1;8
2024;2;90 000;3.74;163.71;336 863;205 769;San Miguel;73;3;2;0;0;1;18
2024;2;65 000;3.74;163.71;243 290;148 611;San Miguel;46;1;1;1;0;1;7
2024;2;129 000;3.74;163.71;482 837;294 936;San Miguel;116;3;2;0;0;1;10
2024;2;130 000;3.74;163.71;486 580;297 222;San Miguel;103;3;2;1;0;1;27
2024;2;135 738;3.74;163.71;508 057;310 341;San Miguel;64;3;2;1;0;1;0
2024;2;132 000;3.74;163.71;494 066;301 795;San Miguel;72;3;2;1;0;1;0
2024;2;125 000;3.74;163.71;467 865;285 791;San Miguel;87;3;2;0;0;1;7
2024;2;89 900;3.74;163.71;336 489;205 541;San Miguel;84;3;2;0;0;1;11
2024;2;149 500;3.74;163.71;559 567;341 806;San Miguel;90;3;2;1;0;1;18
2024;2;82 000;3.74;163.71;306 920;187 479;San Miguel;77;3;2;0;0;1;9
2024;2;77 000;3.74;163.71;288 205;176 047;San Miguel;77;3;2;0;0;1;15
2024;2;150 000;3.74;163.71;561 438;342 949;San Miguel;86;3;2;0;0;1;8
2024;2;88 700;3.74;163.71;331 997;202 797;San Miguel;70;2;1;0;0;1;34
2024;2;88 000;3.74;163.71;329 377;201 197;San Miguel;58;2;1;0;0;1;10
2024;2;135 000;3.74;163.71;505 295;308 654;San Miguel;82;2;1;0;0;1;28
2024;2;120 000;3.74;163.71;449 151;274 359;San Miguel;76;2;2;0;0;1;12
2024;2;95 000;3.74;163.71;355 578;217 201;San Miguel;66;2;2;1;0;1;6
2024;2;135 000;3.74;163.71;505 295;308 654;San Miguel;76;3;2;1;0;1;21
2024;2;132 432;3.74;163.71;495 683;302 783;San Miguel;71;3;2;0;0;1;0
2024;2;93 066;3.74;163.71;348 339;212 779;San Miguel;67;3;2;1;0;1;0
2024;2;75 000;3.74;163.71;280 719;171 474;San Miguel;58;2;1;0;0;1;6
